,17%,25%,50%,75%,83%
rho.bIS[SST Intercept Maui],-0.428336158,-0.300316096,0.047211891,0.388232018,0.508222383
rho.bIS[Waves Intercept Maui],-0.488446466,-0.35936197,-0.006718478,0.338901644,0.465747932
rho.bIS[Waves x Waves Intercept Maui],-0.479205108,-0.350395124,-0.005013907,0.341482539,0.467621867
rho.bIS[Human Density Intercept Maui],-0.524117421,-0.403917577,-0.065040059,0.286312375,0.413352973
rho.bIS[Intercept Coral Maui],-0.476018302,-0.352755957,-0.008871941,0.336170289,0.460567755
rho.bIS[Coral Coral Maui],1,1,1,1,1
rho.bIS[Coral x Coral Coral Maui],-0.556180123,-0.429174872,-0.068412229,0.3151683,0.452524987
rho.bIS[Sand Coral Maui],-0.510622837,-0.374312186,-0.006697274,0.368436066,0.50341694
rho.bIS[CCA Coral Maui],-0.521196569,-0.386751364,-0.016766433,0.356145649,0.493530152
rho.bIS[Depth Coral Maui],-0.472220057,-0.335010195,0.038547957,0.401387961,0.530170116
rho.bIS[Complexity Coral Maui],-0.474749935,-0.342782111,0.019955681,0.386887677,0.51236204
rho.bIS[Water Clarity Coral Maui],-0.507932686,-0.379856803,-0.002950347,0.37401049,0.510277094
rho.bIS[SST Coral Maui],-0.512329913,-0.375445089,-0.009606037,0.365069783,0.499362241
rho.bIS[Waves Coral Maui],-0.498009918,-0.363210522,0.020279361,0.394143503,0.525090198
rho.bIS[Waves x Waves Coral Maui],-0.500267979,-0.363787411,0.011081203,0.389545188,0.525636702
rho.bIS[Human Density Coral Maui],-0.516051188,-0.383227031,-0.011139605,0.360935274,0.493438365
rho.bIS[Intercept Coral x Coral Maui],-0.453255709,-0.327248257,0.018842313,0.359405479,0.482007199
rho.bIS[Coral Coral x Coral Maui],-0.556180123,-0.429174872,-0.068412229,0.3151683,0.452524987
rho.bIS[Coral x Coral Coral x Coral Maui],1,1,1,1,1
rho.bIS[Sand Coral x Coral Maui],-0.504286454,-0.371634685,0.003702081,0.381473326,0.516051234
rho.bIS[CCA Coral x Coral Maui],-0.506234607,-0.375171391,0.00316231,0.379082982,0.514610449
rho.bIS[Depth Coral x Coral Maui],-0.505080941,-0.36927189,0.003848533,0.380099138,0.510010561
rho.bIS[Complexity Coral x Coral Maui],-0.501636404,-0.372417046,-0.002639803,0.367434029,0.497689394
rho.bIS[Water Clarity Coral x Coral Maui],-0.515130035,-0.381659452,-0.002020143,0.376548218,0.510415239
rho.bIS[SST Coral x Coral Maui],-0.509336667,-0.375702461,-0.002384962,0.376143886,0.512813925
rho.bIS[Waves Coral x Coral Maui],-0.500642904,-0.368801022,0.008064108,0.386456392,0.521877697
rho.bIS[Waves x Waves Coral x Coral Maui],-0.512095188,-0.373904199,0.00585212,0.38203427,0.513233929
rho.bIS[Human Density Coral x Coral Maui],-0.510002602,-0.378660784,0.001469182,0.378823057,0.511902343
rho.bIS[Intercept Sand Maui],-0.464677272,-0.334316235,0.007097927,0.358810196,0.484752073
rho.bIS[Coral Sand Maui],-0.510622837,-0.374312186,-0.006697274,0.368436066,0.50341694
rho.bIS[Coral x Coral Sand Maui],-0.504286454,-0.371634685,0.003702081,0.381473326,0.516051234
rho.bIS[Sand Sand Maui],1,1,1,1,1
rho.bIS[CCA Sand Maui],-0.514907518,-0.378533629,0.004527492,0.379080954,0.513997813
rho.bIS[Depth Sand Maui],-0.520612756,-0.391825354,-0.014578469,0.368556091,0.503247298
rho.bIS[Complexity Sand Maui],-0.508721625,-0.376374819,-0.003853966,0.368021088,0.50073687
rho.bIS[Water Clarity Sand Maui],-0.510800806,-0.378521048,0.012931495,0.397906685,0.529774517
rho.bIS[SST Sand Maui],-0.519634993,-0.388988446,-0.005854851,0.377770545,0.513249657
rho.bIS[Waves Sand Maui],-0.523559817,-0.384963827,-0.001096104,0.380013094,0.520091212
rho.bIS[Waves x Waves Sand Maui],-0.513036653,-0.374016246,0.006419902,0.387595776,0.523467377
rho.bIS[Human Density Sand Maui],-0.514809578,-0.378869475,0.006193684,0.383813531,0.519737406
rho.bIS[Intercept CCA Maui],-0.447168015,-0.31767081,0.032463506,0.374899647,0.499486645
rho.bIS[Coral CCA Maui],-0.521196569,-0.386751364,-0.016766433,0.356145649,0.493530152
rho.bIS[Coral x Coral CCA Maui],-0.506234607,-0.375171391,0.00316231,0.379082982,0.514610449
rho.bIS[Sand CCA Maui],-0.514907518,-0.378533629,0.004527492,0.379080954,0.513997813
rho.bIS[CCA CCA Maui],1,1,1,1,1
rho.bIS[Depth CCA Maui],-0.52936426,-0.398551482,-0.025212927,0.35326125,0.488535548
rho.bIS[Complexity CCA Maui],-0.550375962,-0.424801987,-0.059556616,0.31790027,0.453291617
rho.bIS[Water Clarity CCA Maui],-0.526656547,-0.394158261,-0.009483993,0.375861368,0.511934235
rho.bIS[SST CCA Maui],-0.519657413,-0.378671138,0.009472156,0.386995078,0.518311246
rho.bIS[Waves CCA Maui],-0.522991109,-0.388965165,-0.00980867,0.377486904,0.513109361
rho.bIS[Waves x Waves CCA Maui],-0.521518892,-0.386800509,-0.004316465,0.380976437,0.516001941
rho.bIS[Human Density CCA Maui],-0.50826581,-0.370124695,0.001300394,0.377760329,0.513186913
rho.bIS[Intercept Depth Maui],-0.478131443,-0.350313349,-0.004756839,0.335917094,0.462155561
rho.bIS[Coral Depth Maui],-0.472220057,-0.335010195,0.038547957,0.401387961,0.530170116
rho.bIS[Coral x Coral Depth Maui],-0.505080941,-0.36927189,0.003848533,0.380099138,0.510010561
rho.bIS[Sand Depth Maui],-0.520612756,-0.391825354,-0.014578469,0.368556091,0.503247298
rho.bIS[CCA Depth Maui],-0.52936426,-0.398551482,-0.025212927,0.35326125,0.488535548
rho.bIS[Depth Depth Maui],1,1,1,1,1
rho.bIS[Complexity Depth Maui],-0.38575536,-0.24437081,0.128083016,0.475898626,0.590676904
rho.bIS[Water Clarity Depth Maui],-0.502253294,-0.362249552,0.020077769,0.39196183,0.522979659
rho.bIS[SST Depth Maui],-0.497714718,-0.359116634,0.017626685,0.390229517,0.521425878
rho.bIS[Waves Depth Maui],-0.527513203,-0.398829222,-0.026263672,0.359540113,0.492194937
rho.bIS[Waves x Waves Depth Maui],-0.529463374,-0.398430319,-0.020134803,0.359407495,0.495299455
rho.bIS[Human Density Depth Maui],-0.505301471,-0.371979595,0.00860623,0.378527711,0.512891297
rho.bIS[Intercept Complexity Maui],-0.488559194,-0.367086174,-0.028246105,0.313325529,0.442804354
rho.bIS[Coral Complexity Maui],-0.474749935,-0.342782111,0.019955681,0.386887677,0.51236204
rho.bIS[Coral x Coral Complexity Maui],-0.501636404,-0.372417046,-0.002639803,0.367434029,0.497689394
rho.bIS[Sand Complexity Maui],-0.508721625,-0.376374819,-0.003853966,0.368021088,0.50073687
rho.bIS[CCA Complexity Maui],-0.550375962,-0.424801987,-0.059556616,0.31790027,0.453291617
rho.bIS[Depth Complexity Maui],-0.38575536,-0.24437081,0.128083016,0.475898626,0.590676904
rho.bIS[Complexity Complexity Maui],1,1,1,1,1
rho.bIS[Water Clarity Complexity Maui],-0.469441309,-0.329625496,0.050672197,0.416468848,0.543305954
rho.bIS[SST Complexity Maui],-0.483585044,-0.353498799,0.013637322,0.380678332,0.514446705
rho.bIS[Waves Complexity Maui],-0.519940965,-0.388393581,-0.013070789,0.362105311,0.495819953
rho.bIS[Waves x Waves Complexity Maui],-0.513690472,-0.384031017,-0.012465372,0.363401943,0.502009244
rho.bIS[Human Density Complexity Maui],-0.508192185,-0.377634518,-0.005868492,0.365450903,0.496145288
rho.bIS[Intercept Water Clarity Maui],-0.447817756,-0.318358976,0.028986857,0.372790396,0.494200877
rho.bIS[Coral Water Clarity Maui],-0.507932686,-0.379856803,-0.002950347,0.37401049,0.510277094
rho.bIS[Coral x Coral Water Clarity Maui],-0.515130035,-0.381659452,-0.002020143,0.376548218,0.510415239
rho.bIS[Sand Water Clarity Maui],-0.510800806,-0.378521048,0.012931495,0.397906685,0.529774517
rho.bIS[CCA Water Clarity Maui],-0.526656547,-0.394158261,-0.009483993,0.375861368,0.511934235
rho.bIS[Depth Water Clarity Maui],-0.502253294,-0.362249552,0.020077769,0.39196183,0.522979659
rho.bIS[Complexity Water Clarity Maui],-0.469441309,-0.329625496,0.050672197,0.416468848,0.543305954
rho.bIS[Water Clarity Water Clarity Maui],1,1,1,1,1
rho.bIS[SST Water Clarity Maui],-0.521203283,-0.38211029,0.00496724,0.385218445,0.519591898
rho.bIS[Waves Water Clarity Maui],-0.524565641,-0.393058299,-0.005502602,0.379905314,0.520268561
rho.bIS[Waves x Waves Water Clarity Maui],-0.522472256,-0.383862731,0.000756327,0.386363358,0.518100842
rho.bIS[Human Density Water Clarity Maui],-0.510519914,-0.369738609,0.016838991,0.393468307,0.524815837
rho.bIS[Intercept SST Maui],-0.428336158,-0.300316096,0.047211891,0.388232018,0.508222383
rho.bIS[Coral SST Maui],-0.512329913,-0.375445089,-0.009606037,0.365069783,0.499362241
rho.bIS[Coral x Coral SST Maui],-0.509336667,-0.375702461,-0.002384962,0.376143886,0.512813925
rho.bIS[Sand SST Maui],-0.519634993,-0.388988446,-0.005854851,0.377770545,0.513249657
rho.bIS[CCA SST Maui],-0.519657413,-0.378671138,0.009472156,0.386995078,0.518311246
rho.bIS[Depth SST Maui],-0.497714718,-0.359116634,0.017626685,0.390229517,0.521425878
rho.bIS[Complexity SST Maui],-0.483585044,-0.353498799,0.013637322,0.380678332,0.514446705
rho.bIS[Water Clarity SST Maui],-0.521203283,-0.38211029,0.00496724,0.385218445,0.519591898
rho.bIS[SST SST Maui],1,1,1,1,1
rho.bIS[Waves SST Maui],-0.507779443,-0.365945891,0.015854638,0.395759448,0.530720205
rho.bIS[Waves x Waves SST Maui],-0.512567541,-0.376208845,0.003661948,0.379734839,0.516032331
rho.bIS[Human Density SST Maui],-0.509274704,-0.375062909,-0.001996478,0.378524036,0.518396824
rho.bIS[Intercept Waves Maui],-0.488446466,-0.35936197,-0.006718478,0.338901644,0.465747932
rho.bIS[Coral Waves Maui],-0.498009918,-0.363210522,0.020279361,0.394143503,0.525090198
rho.bIS[Coral x Coral Waves Maui],-0.500642904,-0.368801022,0.008064108,0.386456392,0.521877697
rho.bIS[Sand Waves Maui],-0.523559817,-0.384963827,-0.001096104,0.380013094,0.520091212
rho.bIS[CCA Waves Maui],-0.522991109,-0.388965165,-0.00980867,0.377486904,0.513109361
rho.bIS[Depth Waves Maui],-0.527513203,-0.398829222,-0.026263672,0.359540113,0.492194937
rho.bIS[Complexity Waves Maui],-0.519940965,-0.388393581,-0.013070789,0.362105311,0.495819953
rho.bIS[Water Clarity Waves Maui],-0.524565641,-0.393058299,-0.005502602,0.379905314,0.520268561
rho.bIS[SST Waves Maui],-0.507779443,-0.365945891,0.015854638,0.395759448,0.530720205
rho.bIS[Waves Waves Maui],1,1,1,1,1
rho.bIS[Waves x Waves Waves Maui],-0.538529608,-0.407173125,-0.016432598,0.360326758,0.501067608
rho.bIS[Human Density Waves Maui],-0.514634033,-0.377960687,0.00120479,0.383198666,0.517058298
rho.bIS[Intercept Waves x Waves Maui],-0.479205108,-0.350395124,-0.005013907,0.341482539,0.467621867
rho.bIS[Coral Waves x Waves Maui],-0.500267979,-0.363787411,0.011081203,0.389545188,0.525636702
rho.bIS[Coral x Coral Waves x Waves Maui],-0.512095188,-0.373904199,0.00585212,0.38203427,0.513233929
rho.bIS[Sand Waves x Waves Maui],-0.513036653,-0.374016246,0.006419902,0.387595776,0.523467377
rho.bIS[CCA Waves x Waves Maui],-0.521518892,-0.386800509,-0.004316465,0.380976437,0.516001941
rho.bIS[Depth Waves x Waves Maui],-0.529463374,-0.398430319,-0.020134803,0.359407495,0.495299455
rho.bIS[Complexity Waves x Waves Maui],-0.513690472,-0.384031017,-0.012465372,0.363401943,0.502009244
rho.bIS[Water Clarity Waves x Waves Maui],-0.522472256,-0.383862731,0.000756327,0.386363358,0.518100842
rho.bIS[SST Waves x Waves Maui],-0.512567541,-0.376208845,0.003661948,0.379734839,0.516032331
rho.bIS[Waves Waves x Waves Maui],-0.538529608,-0.407173125,-0.016432598,0.360326758,0.501067608
rho.bIS[Waves x Waves Waves x Waves Maui],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Maui],-0.515509815,-0.378820298,-0.002315557,0.377999394,0.510727662
rho.bIS[Intercept Human Density Maui],-0.524117421,-0.403917577,-0.065040059,0.286312375,0.413352973
rho.bIS[Coral Human Density Maui],-0.516051188,-0.383227031,-0.011139605,0.360935274,0.493438365
rho.bIS[Coral x Coral Human Density Maui],-0.510002602,-0.378660784,0.001469182,0.378823057,0.511902343
rho.bIS[Sand Human Density Maui],-0.514809578,-0.378869475,0.006193684,0.383813531,0.519737406
rho.bIS[CCA Human Density Maui],-0.50826581,-0.370124695,0.001300394,0.377760329,0.513186913
rho.bIS[Depth Human Density Maui],-0.505301471,-0.371979595,0.00860623,0.378527711,0.512891297
rho.bIS[Complexity Human Density Maui],-0.508192185,-0.377634518,-0.005868492,0.365450903,0.496145288
rho.bIS[Water Clarity Human Density Maui],-0.510519914,-0.369738609,0.016838991,0.393468307,0.524815837
rho.bIS[SST Human Density Maui],-0.509274704,-0.375062909,-0.001996478,0.378524036,0.518396824
rho.bIS[Waves Human Density Maui],-0.514634033,-0.377960687,0.00120479,0.383198666,0.517058298
rho.bIS[Waves x Waves Human Density Maui],-0.515509815,-0.378820298,-0.002315557,0.377999394,0.510727662
rho.bIS[Human Density Human Density Maui],1,1,1,1,1
rho.bIS[Intercept Intercept Molokai],1,1,1,1,1
rho.bIS[Coral Intercept Molokai],-0.455579125,-0.321733979,0.037309927,0.39045024,0.518066413
rho.bIS[Coral x Coral Intercept Molokai],-0.470142994,-0.341044184,0.018349074,0.377800357,0.507972851
rho.bIS[Sand Intercept Molokai],-0.502738738,-0.373272066,-0.015374325,0.341175295,0.472338494
rho.bIS[CCA Intercept Molokai],-0.456859327,-0.328840072,0.037420692,0.387692841,0.513274277
rho.bIS[Depth Intercept Molokai],-0.540305266,-0.417889377,-0.074109835,0.275657142,0.410333136
rho.bIS[Complexity Intercept Molokai],-0.451855675,-0.32374836,0.016246912,0.356855237,0.483523252
rho.bIS[Water Clarity Intercept Molokai],-0.456794252,-0.321244237,0.042425979,0.392611234,0.520725906
rho.bIS[SST Intercept Molokai],-0.467041863,-0.336889029,0.023927218,0.382347293,0.510271553
rho.bIS[Waves Intercept Molokai],-0.491497662,-0.360691431,-0.001934996,0.355100931,0.482481499
rho.bIS[Waves x Waves Intercept Molokai],-0.490276315,-0.36190167,-0.00381635,0.359405621,0.486839653
rho.bIS[Human Density Intercept Molokai],-0.480913345,-0.352462804,0.006742067,0.365281512,0.492676196
rho.bIS[Intercept Coral Molokai],-0.455579125,-0.321733979,0.037309927,0.39045024,0.518066413
rho.bIS[Coral Coral Molokai],1,1,1,1,1
rho.bIS[Coral x Coral Coral Molokai],-0.560494182,-0.425310166,-0.041549894,0.339798324,0.477111133
rho.bIS[Sand Coral Molokai],-0.493134164,-0.355160882,0.033363765,0.413257271,0.546808241
rho.bIS[CCA Coral Molokai],-0.532486392,-0.396925629,-0.010755823,0.377880474,0.511570941
rho.bIS[Depth Coral Molokai],-0.502139692,-0.369170581,0.003496586,0.385968617,0.513761647
rho.bIS[Complexity Coral Molokai],-0.489967875,-0.359194435,-0.001541079,0.361198583,0.493627266
rho.bIS[Water Clarity Coral Molokai],-0.507708797,-0.371133318,0.016927637,0.401527022,0.535229747
rho.bIS[SST Coral Molokai],-0.519343139,-0.383635149,0.007109055,0.385816869,0.525060117
rho.bIS[Waves Coral Molokai],-0.523887758,-0.388109089,-0.008116684,0.385447166,0.523541727
rho.bIS[Waves x Waves Coral Molokai],-0.513139989,-0.376389312,0.008823713,0.392691119,0.525448251
rho.bIS[Human Density Coral Molokai],-0.533785431,-0.398141606,-0.014976368,0.375242192,0.514291205
rho.bIS[Intercept Coral x Coral Molokai],-0.470142994,-0.341044184,0.018349074,0.377800357,0.507972851
rho.bIS[Coral Coral x Coral Molokai],-0.560494182,-0.425310166,-0.041549894,0.339798324,0.477111133
rho.bIS[Coral x Coral Coral x Coral Molokai],1,1,1,1,1
rho.bIS[Sand Coral x Coral Molokai],-0.523457724,-0.3835426,0.004449816,0.387763358,0.525065946
rho.bIS[CCA Coral x Coral Molokai],-0.530825318,-0.390791462,-0.003235484,0.384967904,0.52214775
rho.bIS[Depth Coral x Coral Molokai],-0.507995826,-0.371313193,-0.003973503,0.378520488,0.51063115
rho.bIS[Complexity Coral x Coral Molokai],-0.489246673,-0.362683721,-0.000175203,0.363839684,0.495463686
rho.bIS[Water Clarity Coral x Coral Molokai],-0.522270468,-0.382972312,0.004907315,0.388731729,0.522784962
rho.bIS[SST Coral x Coral Molokai],-0.52416331,-0.38892391,-0.002752151,0.388706627,0.5230741
rho.bIS[Waves Coral x Coral Molokai],-0.527486595,-0.389315406,0.003352982,0.395747362,0.527828773
rho.bIS[Waves x Waves Coral x Coral Molokai],-0.518747504,-0.380350122,0.008248954,0.389935925,0.525881053
rho.bIS[Human Density Coral x Coral Molokai],-0.532645406,-0.393361452,-0.005732624,0.38450456,0.52292151
rho.bIS[Intercept Sand Molokai],-0.502738738,-0.373272066,-0.015374325,0.341175295,0.472338494
rho.bIS[Coral Sand Molokai],-0.493134164,-0.355160882,0.033363765,0.413257271,0.546808241
rho.bIS[Coral x Coral Sand Molokai],-0.523457724,-0.3835426,0.004449816,0.387763358,0.525065946
rho.bIS[Sand Sand Molokai],1,1,1,1,1
rho.bIS[CCA Sand Molokai],-0.528992763,-0.389742509,-0.002362122,0.389054421,0.529282578
rho.bIS[Depth Sand Molokai],-0.501745467,-0.370514546,0.010145159,0.381049031,0.510736685
rho.bIS[Complexity Sand Molokai],-0.470150855,-0.335550932,0.032545876,0.394461401,0.52570959
rho.bIS[Water Clarity Sand Molokai],-0.520195054,-0.381040577,0.004420503,0.39270518,0.525282663
rho.bIS[SST Sand Molokai],-0.521254168,-0.383555618,0.008803468,0.403175112,0.537162338
rho.bIS[Waves Sand Molokai],-0.525785801,-0.391663148,0.00123475,0.388500373,0.524895858
rho.bIS[Waves x Waves Sand Molokai],-0.522631623,-0.383699294,0.00932382,0.39359694,0.528372167
rho.bIS[Human Density Sand Molokai],-0.534406573,-0.397538433,-0.004902783,0.385579461,0.523624647
rho.bIS[Intercept CCA Molokai],-0.456859327,-0.328840072,0.037420692,0.387692841,0.513274277
rho.bIS[Coral CCA Molokai],-0.532486392,-0.396925629,-0.010755823,0.377880474,0.511570941
rho.bIS[Coral x Coral CCA Molokai],-0.530825318,-0.390791462,-0.003235484,0.384967904,0.52214775
rho.bIS[Sand CCA Molokai],-0.528992763,-0.389742509,-0.002362122,0.389054421,0.529282578
rho.bIS[CCA CCA Molokai],1,1,1,1,1
rho.bIS[Depth CCA Molokai],-0.519546336,-0.38805623,-0.008074438,0.370404367,0.498793579
rho.bIS[Complexity CCA Molokai],-0.52123088,-0.392038862,-0.024200694,0.339061,0.4753018
rho.bIS[Water Clarity CCA Molokai],-0.536038429,-0.398824718,-0.008896361,0.385168107,0.516838015
rho.bIS[SST CCA Molokai],-0.549513744,-0.414612426,-0.026360053,0.368000198,0.509131867
rho.bIS[Waves CCA Molokai],-0.520407082,-0.385184507,0.012164423,0.394983868,0.535069877
rho.bIS[Waves x Waves CCA Molokai],-0.522042809,-0.378572083,0.012333813,0.393185525,0.533156629
rho.bIS[Human Density CCA Molokai],-0.533015356,-0.4022139,-0.006399151,0.385737736,0.520923894
rho.bIS[Intercept Depth Molokai],-0.540305266,-0.417889377,-0.074109835,0.275657142,0.410333136
rho.bIS[Coral Depth Molokai],-0.502139692,-0.369170581,0.003496586,0.385968617,0.513761647
rho.bIS[Coral x Coral Depth Molokai],-0.507995826,-0.371313193,-0.003973503,0.378520488,0.51063115
rho.bIS[Sand Depth Molokai],-0.501745467,-0.370514546,0.010145159,0.381049031,0.510736685
rho.bIS[CCA Depth Molokai],-0.519546336,-0.38805623,-0.008074438,0.370404367,0.498793579
rho.bIS[Depth Depth Molokai],1,1,1,1,1
rho.bIS[Complexity Depth Molokai],-0.460634563,-0.32884252,0.031795453,0.38778894,0.512661678
rho.bIS[Water Clarity Depth Molokai],-0.55962939,-0.428959502,-0.057496756,0.324573098,0.466915003
rho.bIS[SST Depth Molokai],-0.493786648,-0.357307362,0.021091735,0.401025794,0.532837587
rho.bIS[Waves Depth Molokai],-0.535886771,-0.402669004,-0.02809044,0.349778274,0.486272229
rho.bIS[Waves x Waves Depth Molokai],-0.524033796,-0.392295456,-0.013669717,0.361590913,0.495398695
rho.bIS[Human Density Depth Molokai],-0.482531225,-0.343427063,0.040284103,0.416752912,0.548353925
rho.bIS[Intercept Complexity Molokai],-0.451855675,-0.32374836,0.016246912,0.356855237,0.483523252
rho.bIS[Coral Complexity Molokai],-0.489967875,-0.359194435,-0.001541079,0.361198583,0.493627266
rho.bIS[Coral x Coral Complexity Molokai],-0.489246673,-0.362683721,-0.000175203,0.363839684,0.495463686
rho.bIS[Sand Complexity Molokai],-0.470150855,-0.335550932,0.032545876,0.394461401,0.52570959
rho.bIS[CCA Complexity Molokai],-0.52123088,-0.392038862,-0.024200694,0.339061,0.4753018
rho.bIS[Depth Complexity Molokai],-0.460634563,-0.32884252,0.031795453,0.38778894,0.512661678
rho.bIS[Complexity Complexity Molokai],1,1,1,1,1
rho.bIS[Water Clarity Complexity Molokai],-0.491422252,-0.360537789,0.007638742,0.370872796,0.500674241
rho.bIS[SST Complexity Molokai],-0.490677369,-0.357754043,0.00810873,0.373826134,0.505399242
rho.bIS[Waves Complexity Molokai],-0.504637485,-0.372159209,-0.013651407,0.353678821,0.488893032
rho.bIS[Waves x Waves Complexity Molokai],-0.503902183,-0.375535399,-0.014809282,0.352859864,0.485848848
rho.bIS[Human Density Complexity Molokai],-0.517128613,-0.384955275,-0.020148341,0.348875289,0.482807043
rho.bIS[Intercept Water Clarity Molokai],-0.456794252,-0.321244237,0.042425979,0.392611234,0.520725906
rho.bIS[Coral Water Clarity Molokai],-0.507708797,-0.371133318,0.016927637,0.401527022,0.535229747
rho.bIS[Coral x Coral Water Clarity Molokai],-0.522270468,-0.382972312,0.004907315,0.388731729,0.522784962
rho.bIS[Sand Water Clarity Molokai],-0.520195054,-0.381040577,0.004420503,0.39270518,0.525282663
rho.bIS[CCA Water Clarity Molokai],-0.536038429,-0.398824718,-0.008896361,0.385168107,0.516838015
rho.bIS[Depth Water Clarity Molokai],-0.55962939,-0.428959502,-0.057496756,0.324573098,0.466915003
rho.bIS[Complexity Water Clarity Molokai],-0.491422252,-0.360537789,0.007638742,0.370872796,0.500674241
rho.bIS[Water Clarity Water Clarity Molokai],1,1,1,1,1
rho.bIS[SST Water Clarity Molokai],-0.524327481,-0.385004845,0.009205475,0.399051479,0.532314603
rho.bIS[Waves Water Clarity Molokai],-0.528050666,-0.392534507,-0.004458804,0.393739399,0.529913311
rho.bIS[Waves x Waves Water Clarity Molokai],-0.522546966,-0.388508664,-0.002047613,0.388634824,0.52288655
rho.bIS[Human Density Water Clarity Molokai],-0.547551615,-0.410524054,-0.017371873,0.375848275,0.512044152
rho.bIS[Intercept SST Molokai],-0.467041863,-0.336889029,0.023927218,0.382347293,0.510271553
rho.bIS[Coral SST Molokai],-0.519343139,-0.383635149,0.007109055,0.385816869,0.525060117
rho.bIS[Coral x Coral SST Molokai],-0.52416331,-0.38892391,-0.002752151,0.388706627,0.5230741
rho.bIS[Sand SST Molokai],-0.521254168,-0.383555618,0.008803468,0.403175112,0.537162338
rho.bIS[CCA SST Molokai],-0.549513744,-0.414612426,-0.026360053,0.368000198,0.509131867
rho.bIS[Depth SST Molokai],-0.493786648,-0.357307362,0.021091735,0.401025794,0.532837587
rho.bIS[Complexity SST Molokai],-0.490677369,-0.357754043,0.00810873,0.373826134,0.505399242
rho.bIS[Water Clarity SST Molokai],-0.524327481,-0.385004845,0.009205475,0.399051479,0.532314603
rho.bIS[SST SST Molokai],1,1,1,1,1
rho.bIS[Waves SST Molokai],-0.526988286,-0.387576409,-0.001513476,0.391666408,0.527175857
rho.bIS[Waves x Waves SST Molokai],-0.532229715,-0.399361468,-0.007077178,0.386813853,0.528608796
rho.bIS[Human Density SST Molokai],-0.52795251,-0.391923263,-0.001036113,0.396892192,0.539928799
rho.bIS[Intercept Waves Molokai],-0.491497662,-0.360691431,-0.001934996,0.355100931,0.482481499
rho.bIS[Coral Waves Molokai],-0.523887758,-0.388109089,-0.008116684,0.385447166,0.523541727
rho.bIS[Coral x Coral Waves Molokai],-0.527486595,-0.389315406,0.003352982,0.395747362,0.527828773
rho.bIS[Sand Waves Molokai],-0.525785801,-0.391663148,0.00123475,0.388500373,0.524895858
rho.bIS[CCA Waves Molokai],-0.520407082,-0.385184507,0.012164423,0.394983868,0.535069877
rho.bIS[Depth Waves Molokai],-0.535886771,-0.402669004,-0.02809044,0.349778274,0.486272229
rho.bIS[Complexity Waves Molokai],-0.504637485,-0.372159209,-0.013651407,0.353678821,0.488893032
rho.bIS[Water Clarity Waves Molokai],-0.528050666,-0.392534507,-0.004458804,0.393739399,0.529913311
rho.bIS[SST Waves Molokai],-0.526988286,-0.387576409,-0.001513476,0.391666408,0.527175857
rho.bIS[Waves Waves Molokai],1,1,1,1,1
rho.bIS[Waves x Waves Waves Molokai],-0.547631334,-0.411303351,-0.023854317,0.365595011,0.500315635
rho.bIS[Human Density Waves Molokai],-0.523837032,-0.384078335,0.00374605,0.398501146,0.532453718
rho.bIS[Intercept Waves x Waves Molokai],-0.490276315,-0.36190167,-0.00381635,0.359405621,0.486839653
rho.bIS[Coral Waves x Waves Molokai],-0.513139989,-0.376389312,0.008823713,0.392691119,0.525448251
rho.bIS[Coral x Coral Waves x Waves Molokai],-0.518747504,-0.380350122,0.008248954,0.389935925,0.525881053
rho.bIS[Sand Waves x Waves Molokai],-0.522631623,-0.383699294,0.00932382,0.39359694,0.528372167
rho.bIS[CCA Waves x Waves Molokai],-0.522042809,-0.378572083,0.012333813,0.393185525,0.533156629
rho.bIS[Depth Waves x Waves Molokai],-0.524033796,-0.392295456,-0.013669717,0.361590913,0.495398695
rho.bIS[Complexity Waves x Waves Molokai],-0.503902183,-0.375535399,-0.014809282,0.352859864,0.485848848
rho.bIS[Water Clarity Waves x Waves Molokai],-0.522546966,-0.388508664,-0.002047613,0.388634824,0.52288655
rho.bIS[SST Waves x Waves Molokai],-0.532229715,-0.399361468,-0.007077178,0.386813853,0.528608796
rho.bIS[Waves Waves x Waves Molokai],-0.547631334,-0.411303351,-0.023854317,0.365595011,0.500315635
rho.bIS[Waves x Waves Waves x Waves Molokai],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Molokai],-0.523643757,-0.383521429,0.008422838,0.39746567,0.536016138
rho.bIS[Intercept Human Density Molokai],-0.480913345,-0.352462804,0.006742067,0.365281512,0.492676196
rho.bIS[Coral Human Density Molokai],-0.533785431,-0.398141606,-0.014976368,0.375242192,0.514291205
rho.bIS[Coral x Coral Human Density Molokai],-0.532645406,-0.393361452,-0.005732624,0.38450456,0.52292151
rho.bIS[Sand Human Density Molokai],-0.534406573,-0.397538433,-0.004902783,0.385579461,0.523624647
rho.bIS[CCA Human Density Molokai],-0.533015356,-0.4022139,-0.006399151,0.385737736,0.520923894
rho.bIS[Depth Human Density Molokai],-0.482531225,-0.343427063,0.040284103,0.416752912,0.548353925
rho.bIS[Complexity Human Density Molokai],-0.517128613,-0.384955275,-0.020148341,0.348875289,0.482807043
rho.bIS[Water Clarity Human Density Molokai],-0.547551615,-0.410524054,-0.017371873,0.375848275,0.512044152
rho.bIS[SST Human Density Molokai],-0.52795251,-0.391923263,-0.001036113,0.396892192,0.539928799
