,17%,25%,50%,75%,83%
rho.bIS[Human Density Coral Maui],-0.540758961,-0.409485526,-0.031616762,0.357559064,0.498416081
rho.bIS[Intercept Coral x Coral Maui],-0.505598544,-0.371647505,0.004212328,0.378674217,0.516985143
rho.bIS[Coral Coral x Coral Maui],-0.579877741,-0.4534265,-0.075939031,0.309859754,0.454615968
rho.bIS[Coral x Coral Coral x Coral Maui],1,1,1,1,1
rho.bIS[Sand Coral x Coral Maui],-0.515283851,-0.37868133,0.008206028,0.395226357,0.5316101
rho.bIS[CCA Coral x Coral Maui],-0.518820884,-0.382188138,0.01399219,0.394610472,0.527631046
rho.bIS[Depth Coral x Coral Maui],-0.518788896,-0.381043921,-0.000634262,0.396038446,0.534279926
rho.bIS[Complexity Coral x Coral Maui],-0.497072201,-0.358705938,0.013458467,0.388571972,0.522624149
rho.bIS[Water Clarity Coral x Coral Maui],-0.526785435,-0.383658942,-0.002264436,0.386994916,0.52075635
rho.bIS[SST Coral x Coral Maui],-0.527400685,-0.395455209,-0.009789791,0.376466525,0.516561885
rho.bIS[Waves Coral x Coral Maui],-0.522032498,-0.383542839,0.004921329,0.390545499,0.523614177
rho.bIS[Waves x Waves Coral x Coral Maui],-0.521684236,-0.387302562,0.000281696,0.390626458,0.527855982
rho.bIS[Human Density Coral x Coral Maui],-0.512874982,-0.37944763,0.001767926,0.38239308,0.521633425
rho.bIS[Intercept Sand Maui],-0.503833477,-0.364638905,0.00768268,0.377768425,0.515339884
rho.bIS[Coral Sand Maui],-0.520103262,-0.37917768,0.004040926,0.386951507,0.523013689
rho.bIS[Coral x Coral Sand Maui],-0.515283851,-0.37868133,0.008206028,0.395226357,0.5316101
rho.bIS[Sand Sand Maui],1,1,1,1,1
rho.bIS[CCA Sand Maui],-0.513172972,-0.380557114,0.012425757,0.395380325,0.530522841
rho.bIS[Depth Sand Maui],-0.530460431,-0.391911036,-0.008678731,0.38132496,0.521775234
rho.bIS[Complexity Sand Maui],-0.510392167,-0.377105154,-0.000625045,0.377588577,0.504127493
rho.bIS[Water Clarity Sand Maui],-0.525047586,-0.391133548,-0.002179559,0.383537055,0.521956439
rho.bIS[SST Sand Maui],-0.526461557,-0.389727735,-0.004723331,0.385900833,0.524660327
rho.bIS[Waves Sand Maui],-0.52538082,-0.387195745,0.004293801,0.388139037,0.53104117
rho.bIS[Waves x Waves Sand Maui],-0.517859213,-0.381324023,0.0071717,0.394219952,0.532897159
rho.bIS[Human Density Sand Maui],-0.516326173,-0.378152796,0.002843621,0.386368775,0.522850781
rho.bIS[Intercept CCA Maui],-0.495087201,-0.360540031,0.018783654,0.397099583,0.52653855
rho.bIS[Coral CCA Maui],-0.53160568,-0.393617931,-0.004654769,0.380407182,0.519231395
rho.bIS[Coral x Coral CCA Maui],-0.518820884,-0.382188138,0.01399219,0.394610472,0.527631046
rho.bIS[Sand CCA Maui],-0.513172972,-0.380557114,0.012425757,0.395380325,0.530522841
rho.bIS[CCA CCA Maui],1,1,1,1,1
rho.bIS[Depth CCA Maui],-0.525675012,-0.385677315,0.004190142,0.388704791,0.528874631
rho.bIS[Complexity CCA Maui],-0.54559048,-0.415347995,-0.036871502,0.345747958,0.485455465
rho.bIS[Water Clarity CCA Maui],-0.536559485,-0.396053559,-0.013736466,0.380809276,0.515219078
rho.bIS[SST CCA Maui],-0.520433311,-0.382049042,0.007455754,0.393085264,0.528019185
rho.bIS[Waves CCA Maui],-0.529107034,-0.393851742,-0.001270573,0.388201747,0.524458739
rho.bIS[Waves x Waves CCA Maui],-0.532099516,-0.397936694,0.001323247,0.398316786,0.532411066
rho.bIS[Human Density CCA Maui],-0.523075227,-0.387012499,-0.007719809,0.380632887,0.517239855
rho.bIS[Intercept Depth Maui],-0.536209073,-0.402394996,-0.021347153,0.363818282,0.494663634
rho.bIS[Coral Depth Maui],-0.501485583,-0.364437695,0.031982004,0.414332263,0.548733858
rho.bIS[Coral x Coral Depth Maui],-0.518788896,-0.381043921,-0.000634262,0.396038446,0.534279926
rho.bIS[Sand Depth Maui],-0.530460431,-0.391911036,-0.008678731,0.38132496,0.521775234
rho.bIS[CCA Depth Maui],-0.525675012,-0.385677315,0.004190142,0.388704791,0.528874631
rho.bIS[Depth Depth Maui],1,1,1,1,1
rho.bIS[Complexity Depth Maui],-0.471514606,-0.334067518,0.048905776,0.425353383,0.553240469
rho.bIS[Water Clarity Depth Maui],-0.52530409,-0.390347228,-0.002524153,0.390421771,0.52684657
rho.bIS[SST Depth Maui],-0.518457871,-0.380058034,0.011347142,0.400187969,0.534359475
rho.bIS[Waves Depth Maui],-0.536242807,-0.402960224,-0.006118303,0.382963676,0.521139685
rho.bIS[Waves x Waves Depth Maui],-0.530866393,-0.397289862,0.006253121,0.394410584,0.53159533
rho.bIS[Human Density Depth Maui],-0.522117221,-0.38291657,0.002309395,0.390400319,0.52374874
rho.bIS[Intercept Complexity Maui],-0.554927738,-0.429871406,-0.066366211,0.302782632,0.444429939
rho.bIS[Coral Complexity Maui],-0.464961933,-0.318874187,0.064170856,0.425752053,0.554785417
rho.bIS[Coral x Coral Complexity Maui],-0.497072201,-0.358705938,0.013458467,0.388571972,0.522624149
rho.bIS[Sand Complexity Maui],-0.510392167,-0.377105154,-0.000625045,0.377588577,0.504127493
rho.bIS[CCA Complexity Maui],-0.54559048,-0.415347995,-0.036871502,0.345747958,0.485455465
rho.bIS[Depth Complexity Maui],-0.471514606,-0.334067518,0.048905776,0.425353383,0.553240469
rho.bIS[Complexity Complexity Maui],1,1,1,1,1
rho.bIS[Water Clarity Complexity Maui],-0.476066848,-0.340770269,0.04863724,0.422260666,0.549683048
rho.bIS[SST Complexity Maui],-0.493741315,-0.358807619,0.025725169,0.400802394,0.530945316
rho.bIS[Waves Complexity Maui],-0.524966248,-0.396942696,-0.020885011,0.367516477,0.500627977
rho.bIS[Waves x Waves Complexity Maui],-0.516532518,-0.383825903,-0.004524152,0.376847023,0.514237378
rho.bIS[Human Density Complexity Maui],-0.486865758,-0.352465913,0.033335693,0.398222932,0.527857132
rho.bIS[Intercept Water Clarity Maui],-0.507359421,-0.371065872,0.002313074,0.374880325,0.510629991
rho.bIS[Coral Water Clarity Maui],-0.524259733,-0.384193542,0.002623595,0.399236622,0.528770822
rho.bIS[Coral x Coral Water Clarity Maui],-0.526785435,-0.383658942,-0.002264436,0.386994916,0.52075635
rho.bIS[Sand Water Clarity Maui],-0.525047586,-0.391133548,-0.002179559,0.383537055,0.521956439
rho.bIS[CCA Water Clarity Maui],-0.536559485,-0.396053559,-0.013736466,0.380809276,0.515219078
rho.bIS[Depth Water Clarity Maui],-0.52530409,-0.390347228,-0.002524153,0.390421771,0.52684657
rho.bIS[Complexity Water Clarity Maui],-0.476066848,-0.340770269,0.04863724,0.422260666,0.549683048
rho.bIS[Water Clarity Water Clarity Maui],1,1,1,1,1
rho.bIS[SST Water Clarity Maui],-0.520774728,-0.3840763,0.006892692,0.396843017,0.532099893
rho.bIS[Waves Water Clarity Maui],-0.548954044,-0.411756807,-0.024831575,0.368580664,0.51105379
rho.bIS[Waves x Waves Water Clarity Maui],-0.537601996,-0.403965226,-0.016242446,0.38348127,0.5196402
rho.bIS[Human Density Water Clarity Maui],-0.497559157,-0.364432213,0.031927303,0.410000776,0.543469142
rho.bIS[Intercept SST Maui],-0.49548457,-0.356429708,0.024565812,0.407260679,0.539184054
rho.bIS[Coral SST Maui],-0.530802369,-0.397891961,-0.003238608,0.381453117,0.51671504
rho.bIS[Coral x Coral SST Maui],-0.527400685,-0.395455209,-0.009789791,0.376466525,0.516561885
rho.bIS[Sand SST Maui],-0.526461557,-0.389727735,-0.004723331,0.385900833,0.524660327
rho.bIS[CCA SST Maui],-0.520433311,-0.382049042,0.007455754,0.393085264,0.528019185
rho.bIS[Depth SST Maui],-0.518457871,-0.380058034,0.011347142,0.400187969,0.534359475
rho.bIS[Complexity SST Maui],-0.493741315,-0.358807619,0.025725169,0.400802394,0.530945316
rho.bIS[Water Clarity SST Maui],-0.520774728,-0.3840763,0.006892692,0.396843017,0.532099893
rho.bIS[SST SST Maui],1,1,1,1,1
rho.bIS[Waves SST Maui],-0.51920664,-0.380069714,0.02042128,0.406125247,0.54150439
rho.bIS[Waves x Waves SST Maui],-0.527064126,-0.383832634,0.008543273,0.396682834,0.533856259
rho.bIS[Human Density SST Maui],-0.51607274,-0.379451242,0.002887897,0.392277743,0.528276686
rho.bIS[Intercept Waves Maui],-0.526619719,-0.39540212,-0.017222478,0.367234511,0.50047608
rho.bIS[Coral Waves Maui],-0.496982831,-0.360261846,0.038157489,0.417925734,0.54654027
rho.bIS[Coral x Coral Waves Maui],-0.522032498,-0.383542839,0.004921329,0.390545499,0.523614177
rho.bIS[Sand Waves Maui],-0.52538082,-0.387195745,0.004293801,0.388139037,0.53104117
rho.bIS[CCA Waves Maui],-0.529107034,-0.393851742,-0.001270573,0.388201747,0.524458739
rho.bIS[Depth Waves Maui],-0.536242807,-0.402960224,-0.006118303,0.382963676,0.521139685
rho.bIS[Complexity Waves Maui],-0.524966248,-0.396942696,-0.020885011,0.367516477,0.500627977
rho.bIS[Water Clarity Waves Maui],-0.548954044,-0.411756807,-0.024831575,0.368580664,0.51105379
rho.bIS[SST Waves Maui],-0.51920664,-0.380069714,0.02042128,0.406125247,0.54150439
rho.bIS[Waves Waves Maui],1,1,1,1,1
rho.bIS[Waves x Waves Waves Maui],-0.548461613,-0.410851076,-0.022123515,0.373221913,0.513108671
rho.bIS[Human Density Waves Maui],-0.523701386,-0.389828922,-0.002095595,0.380237169,0.518147432
rho.bIS[Intercept Waves x Waves Maui],-0.519173832,-0.384320625,-0.010670318,0.372847142,0.512287951
rho.bIS[Coral Waves x Waves Maui],-0.507617263,-0.36717459,0.029057055,0.413498195,0.550233585
rho.bIS[Coral x Coral Waves x Waves Maui],-0.521684236,-0.387302562,0.000281696,0.390626458,0.527855982
rho.bIS[Sand Waves x Waves Maui],-0.517859213,-0.381324023,0.0071717,0.394219952,0.532897159
rho.bIS[CCA Waves x Waves Maui],-0.532099516,-0.397936694,0.001323247,0.398316786,0.532411066
rho.bIS[Depth Waves x Waves Maui],-0.530866393,-0.397289862,0.006253121,0.394410584,0.53159533
rho.bIS[Complexity Waves x Waves Maui],-0.516532518,-0.383825903,-0.004524152,0.376847023,0.514237378
rho.bIS[Water Clarity Waves x Waves Maui],-0.537601996,-0.403965226,-0.016242446,0.38348127,0.5196402
rho.bIS[SST Waves x Waves Maui],-0.527064126,-0.383832634,0.008543273,0.396682834,0.533856259
rho.bIS[Waves Waves x Waves Maui],-0.548461613,-0.410851076,-0.022123515,0.373221913,0.513108671
rho.bIS[Waves x Waves Waves x Waves Maui],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Maui],-0.532705715,-0.397882287,-0.009341361,0.38067808,0.514829852
rho.bIS[Intercept Human Density Maui],-0.558068366,-0.431369161,-0.060115167,0.325202235,0.458637052
rho.bIS[Coral Human Density Maui],-0.540758961,-0.409485526,-0.031616762,0.357559064,0.498416081
rho.bIS[Coral x Coral Human Density Maui],-0.512874982,-0.37944763,0.001767926,0.38239308,0.521633425
rho.bIS[Sand Human Density Maui],-0.516326173,-0.378152796,0.002843621,0.386368775,0.522850781
rho.bIS[CCA Human Density Maui],-0.523075227,-0.387012499,-0.007719809,0.380632887,0.517239855
rho.bIS[Depth Human Density Maui],-0.522117221,-0.38291657,0.002309395,0.390400319,0.52374874
rho.bIS[Complexity Human Density Maui],-0.486865758,-0.352465913,0.033335693,0.398222932,0.527857132
rho.bIS[Water Clarity Human Density Maui],-0.497559157,-0.364432213,0.031927303,0.410000776,0.543469142
rho.bIS[SST Human Density Maui],-0.51607274,-0.379451242,0.002887897,0.392277743,0.528276686
rho.bIS[Waves Human Density Maui],-0.523701386,-0.389828922,-0.002095595,0.380237169,0.518147432
rho.bIS[Waves x Waves Human Density Maui],-0.532705715,-0.397882287,-0.009341361,0.38067808,0.514829852
rho.bIS[Human Density Human Density Maui],1,1,1,1,1
rho.bIS[Intercept Intercept Molokai],1,1,1,1,1
rho.bIS[Coral Intercept Molokai],-0.524006718,-0.390850504,-0.004449695,0.379285451,0.515708057
rho.bIS[Coral x Coral Intercept Molokai],-0.502552976,-0.365917888,0.022301416,0.405117546,0.538589757
rho.bIS[Sand Intercept Molokai],-0.541762955,-0.405301388,-0.022185668,0.377982902,0.519914329
rho.bIS[CCA Intercept Molokai],-0.531850708,-0.397976921,-0.00746788,0.379281225,0.5178163
rho.bIS[Depth Intercept Molokai],-0.524629554,-0.392856867,-0.006050153,0.379119809,0.517606949
rho.bIS[Complexity Intercept Molokai],-0.517294264,-0.390806487,-0.030898522,0.333452868,0.469606484
rho.bIS[Water Clarity Intercept Molokai],-0.496417538,-0.35747257,0.033198086,0.414608937,0.546178724
rho.bIS[SST Intercept Molokai],-0.513794482,-0.374490782,0.021092281,0.411689779,0.540413099
rho.bIS[Waves Intercept Molokai],-0.515477645,-0.382215326,0.003898498,0.390117428,0.525500709
rho.bIS[Waves x Waves Intercept Molokai],-0.521938676,-0.384889489,0.002470993,0.389257973,0.521339803
rho.bIS[Human Density Intercept Molokai],-0.455486672,-0.311017427,0.072765859,0.45364432,0.58282142
rho.bIS[Intercept Coral Molokai],-0.524006718,-0.390850504,-0.004449695,0.379285451,0.515708057
rho.bIS[Coral Coral Molokai],1,1,1,1,1
rho.bIS[Coral x Coral Coral Molokai],-0.579992533,-0.444597639,-0.056557917,0.341004903,0.482491713
rho.bIS[Sand Coral Molokai],-0.483664354,-0.336796116,0.07220724,0.462240772,0.592289785
rho.bIS[CCA Coral Molokai],-0.536708045,-0.39694541,-0.00289008,0.394302706,0.531512279
rho.bIS[Depth Coral Molokai],-0.525770765,-0.394237915,-0.000247554,0.399149595,0.538135996
rho.bIS[Complexity Coral Molokai],-0.461536037,-0.325682164,0.051789705,0.412736172,0.538534276
rho.bIS[Water Clarity Coral Molokai],-0.528585126,-0.388820875,0.007920312,0.399834644,0.539960304
rho.bIS[SST Coral Molokai],-0.532710011,-0.390767998,0.014731323,0.414740407,0.551775311
rho.bIS[Waves Coral Molokai],-0.542493144,-0.403606771,-0.012427689,0.386613168,0.529549374
rho.bIS[Waves x Waves Coral Molokai],-0.53754944,-0.395549437,0.002275748,0.395362873,0.53099817
rho.bIS[Human Density Coral Molokai],-0.547380851,-0.407702659,-0.015086401,0.373326426,0.50800809
rho.bIS[Intercept Coral x Coral Molokai],-0.502552976,-0.365917888,0.022301416,0.405117546,0.538589757
rho.bIS[Coral Coral x Coral Molokai],-0.579992533,-0.444597639,-0.056557917,0.341004903,0.482491713
rho.bIS[Coral x Coral Coral x Coral Molokai],1,1,1,1,1
rho.bIS[Sand Coral x Coral Molokai],-0.538520725,-0.397212556,0.005844243,0.410926882,0.549538954
rho.bIS[CCA Coral x Coral Molokai],-0.53777676,-0.402290626,-0.006250515,0.402824178,0.545414657
rho.bIS[Depth Coral x Coral Molokai],-0.529556872,-0.390616316,0.002658333,0.402785175,0.538995987
rho.bIS[Complexity Coral x Coral Molokai],-0.497502449,-0.362716036,0.01307525,0.384153613,0.518360387
rho.bIS[Water Clarity Coral x Coral Molokai],-0.533281002,-0.395228639,0.005023179,0.402892999,0.541952224
rho.bIS[SST Coral x Coral Molokai],-0.542541742,-0.402589996,-0.002591159,0.401238886,0.537772325
rho.bIS[Waves Coral x Coral Molokai],-0.530121127,-0.388869892,0.004395151,0.403369409,0.542700931
rho.bIS[Waves x Waves Coral x Coral Molokai],-0.535103743,-0.398119425,-0.000910267,0.398746682,0.536707761
rho.bIS[Human Density Coral x Coral Molokai],-0.540442563,-0.401682417,-0.01061991,0.385177031,0.524553013
rho.bIS[Intercept Sand Molokai],-0.541762955,-0.405301388,-0.022185668,0.377982902,0.519914329
rho.bIS[Coral Sand Molokai],-0.483664354,-0.336796116,0.07220724,0.462240772,0.592289785
rho.bIS[Coral x Coral Sand Molokai],-0.538520725,-0.397212556,0.005844243,0.410926882,0.549538954
rho.bIS[Sand Sand Molokai],1,1,1,1,1
rho.bIS[CCA Sand Molokai],-0.573347507,-0.437145589,-0.034058305,0.376840482,0.521512429
rho.bIS[Depth Sand Molokai],-0.54884977,-0.404411935,-0.003497494,0.406568058,0.548976689
rho.bIS[Complexity Sand Molokai],-0.429540687,-0.288806347,0.105568755,0.46850603,0.587811979
rho.bIS[Water Clarity Sand Molokai],-0.514682181,-0.366031986,0.046223073,0.448749034,0.581305402
rho.bIS[SST Sand Molokai],-0.518881482,-0.375113827,0.040559846,0.451737576,0.588148496
rho.bIS[Waves Sand Molokai],-0.580024252,-0.442017021,-0.044365864,0.369106592,0.508328176
rho.bIS[Waves x Waves Sand Molokai],-0.561648672,-0.423561813,-0.023354505,0.387506586,0.527934962
rho.bIS[Human Density Sand Molokai],-0.559271679,-0.422466678,-0.018382062,0.388650768,0.530450349
rho.bIS[Intercept CCA Molokai],-0.531850708,-0.397976921,-0.00746788,0.379281225,0.5178163
rho.bIS[Coral CCA Molokai],-0.536708045,-0.39694541,-0.00289008,0.394302706,0.531512279
rho.bIS[Coral x Coral CCA Molokai],-0.53777676,-0.402290626,-0.006250515,0.402824178,0.545414657
rho.bIS[Sand CCA Molokai],-0.573347507,-0.437145589,-0.034058305,0.376840482,0.521512429
rho.bIS[CCA CCA Molokai],1,1,1,1,1
rho.bIS[Depth CCA Molokai],-0.530691576,-0.382126002,0.023672581,0.420505224,0.559183011
rho.bIS[Complexity CCA Molokai],-0.547381064,-0.41839404,-0.042837028,0.338187764,0.47634855
rho.bIS[Water Clarity CCA Molokai],-0.546985957,-0.40259157,-0.000449359,0.406832724,0.547169431
rho.bIS[SST CCA Molokai],-0.555873139,-0.413857459,-0.011104993,0.397452177,0.541346418
rho.bIS[Waves CCA Molokai],-0.539283821,-0.401040036,0.003288303,0.409977264,0.5469366
rho.bIS[Waves x Waves CCA Molokai],-0.547017896,-0.404747063,0.001387011,0.406729564,0.54570415
rho.bIS[Human Density CCA Molokai],-0.550302306,-0.410940981,-0.009402551,0.382627756,0.524145511
rho.bIS[Intercept Depth Molokai],-0.524629554,-0.392856867,-0.006050153,0.379119809,0.517606949
rho.bIS[Coral Depth Molokai],-0.525770765,-0.394237915,-0.000247554,0.399149595,0.538135996
rho.bIS[Coral x Coral Depth Molokai],-0.529556872,-0.390616316,0.002658333,0.402785175,0.538995987
rho.bIS[Sand Depth Molokai],-0.54884977,-0.404411935,-0.003497494,0.406568058,0.548976689
rho.bIS[CCA Depth Molokai],-0.530691576,-0.382126002,0.023672581,0.420505224,0.559183011
rho.bIS[Depth Depth Molokai],1,1,1,1,1
rho.bIS[Complexity Depth Molokai],-0.477832854,-0.342898449,0.036991811,0.409117243,0.539604701
rho.bIS[Water Clarity Depth Molokai],-0.541044441,-0.405721752,-0.004617734,0.399606364,0.53765852
rho.bIS[SST Depth Molokai],-0.534622365,-0.389431475,0.019399503,0.423170059,0.565488912
rho.bIS[Waves Depth Molokai],-0.558640494,-0.417654187,-0.022844821,0.380808401,0.522203388
rho.bIS[Waves x Waves Depth Molokai],-0.541254242,-0.404293483,-0.010586548,0.399729372,0.536177478
rho.bIS[Human Density Depth Molokai],-0.542500444,-0.400341484,-0.005368317,0.392312058,0.530713561
rho.bIS[Intercept Complexity Molokai],-0.517294264,-0.390806487,-0.030898522,0.333452868,0.469606484
rho.bIS[Coral Complexity Molokai],-0.461536037,-0.325682164,0.051789705,0.412736172,0.538534276
rho.bIS[Coral x Coral Complexity Molokai],-0.497502449,-0.362716036,0.01307525,0.384153613,0.518360387
rho.bIS[Sand Complexity Molokai],-0.429540687,-0.288806347,0.105568755,0.46850603,0.587811979
rho.bIS[CCA Complexity Molokai],-0.547381064,-0.41839404,-0.042837028,0.338187764,0.47634855
rho.bIS[Depth Complexity Molokai],-0.477832854,-0.342898449,0.036991811,0.409117243,0.539604701
rho.bIS[Complexity Complexity Molokai],1,1,1,1,1
rho.bIS[Water Clarity Complexity Molokai],-0.477005476,-0.339939647,0.040960239,0.408080502,0.53776168
rho.bIS[SST Complexity Molokai],-0.476827546,-0.338415375,0.039929807,0.416380557,0.545335429
rho.bIS[Waves Complexity Molokai],-0.557366519,-0.431630994,-0.062027523,0.316249555,0.454043125
rho.bIS[Waves x Waves Complexity Molokai],-0.53535065,-0.406596345,-0.035058064,0.336849396,0.477990418
rho.bIS[Human Density Complexity Molokai],-0.516488681,-0.386253159,-0.019247545,0.353353187,0.490325719
rho.bIS[Intercept Water Clarity Molokai],-0.496417538,-0.35747257,0.033198086,0.414608937,0.546178724
rho.bIS[Coral Water Clarity Molokai],-0.528585126,-0.388820875,0.007920312,0.399834644,0.539960304
rho.bIS[Coral x Coral Water Clarity Molokai],-0.533281002,-0.395228639,0.005023179,0.402892999,0.541952224
rho.bIS[Sand Water Clarity Molokai],-0.514682181,-0.366031986,0.046223073,0.448749034,0.581305402
rho.bIS[CCA Water Clarity Molokai],-0.546985957,-0.40259157,-0.000449359,0.406832724,0.547169431
rho.bIS[Depth Water Clarity Molokai],-0.541044441,-0.405721752,-0.004617734,0.399606364,0.53765852
rho.bIS[Complexity Water Clarity Molokai],-0.477005476,-0.339939647,0.040960239,0.408080502,0.53776168
rho.bIS[Water Clarity Water Clarity Molokai],1,1,1,1,1
rho.bIS[SST Water Clarity Molokai],-0.536861999,-0.393674051,0.020023168,0.421716252,0.562008707
rho.bIS[Waves Water Clarity Molokai],-0.561391882,-0.42419795,-0.024446108,0.382212451,0.527659739
rho.bIS[Waves x Waves Water Clarity Molokai],-0.551197909,-0.412835539,-0.011585746,0.392450493,0.532458497
rho.bIS[Human Density Water Clarity Molokai],-0.57871973,-0.442462543,-0.047362432,0.364483767,0.501770793
rho.bIS[Intercept SST Molokai],-0.513794482,-0.374490782,0.021092281,0.411689779,0.540413099
rho.bIS[Coral SST Molokai],-0.532710011,-0.390767998,0.014731323,0.414740407,0.551775311
rho.bIS[Coral x Coral SST Molokai],-0.542541742,-0.402589996,-0.002591159,0.401238886,0.537772325
rho.bIS[Sand SST Molokai],-0.518881482,-0.375113827,0.040559846,0.451737576,0.588148496
rho.bIS[CCA SST Molokai],-0.555873139,-0.413857459,-0.011104993,0.397452177,0.541346418
rho.bIS[Depth SST Molokai],-0.534622365,-0.389431475,0.019399503,0.423170059,0.565488912
rho.bIS[Complexity SST Molokai],-0.476827546,-0.338415375,0.039929807,0.416380557,0.545335429
rho.bIS[Water Clarity SST Molokai],-0.536861999,-0.393674051,0.020023168,0.421716252,0.562008707
rho.bIS[SST SST Molokai],1,1,1,1,1
rho.bIS[Waves SST Molokai],-0.552233773,-0.412730976,-0.009236742,0.399795174,0.539510267
rho.bIS[Waves x Waves SST Molokai],-0.549795268,-0.413962856,-0.004713713,0.403192174,0.54548627
rho.bIS[Human Density SST Molokai],-0.549729574,-0.409467167,-0.013437688,0.392532251,0.538199766
rho.bIS[Intercept Waves Molokai],-0.515477645,-0.382215326,0.003898498,0.390117428,0.525500709
rho.bIS[Coral Waves Molokai],-0.542493144,-0.403606771,-0.012427689,0.386613168,0.529549374
rho.bIS[Coral x Coral Waves Molokai],-0.530121127,-0.388869892,0.004395151,0.403369409,0.542700931
rho.bIS[Sand Waves Molokai],-0.580024252,-0.442017021,-0.044365864,0.369106592,0.508328176
rho.bIS[CCA Waves Molokai],-0.539283821,-0.401040036,0.003288303,0.409977264,0.5469366
rho.bIS[Depth Waves Molokai],-0.558640494,-0.417654187,-0.022844821,0.380808401,0.522203388
rho.bIS[Complexity Waves Molokai],-0.557366519,-0.431630994,-0.062027523,0.316249555,0.454043125
rho.bIS[Water Clarity Waves Molokai],-0.561391882,-0.42419795,-0.024446108,0.382212451,0.527659739
rho.bIS[SST Waves Molokai],-0.552233773,-0.412730976,-0.009236742,0.399795174,0.539510267
rho.bIS[Waves Waves Molokai],1,1,1,1,1
rho.bIS[Waves x Waves Waves Molokai],-0.547055912,-0.409479202,-0.00495883,0.394848137,0.534179885
rho.bIS[Human Density Waves Molokai],-0.511347094,-0.375405649,0.027637738,0.421138767,0.560432887
rho.bIS[Intercept Waves x Waves Molokai],-0.521938676,-0.384889489,0.002470993,0.389257973,0.521339803
rho.bIS[Coral Waves x Waves Molokai],-0.53754944,-0.395549437,0.002275748,0.395362873,0.53099817
rho.bIS[Coral x Coral Waves x Waves Molokai],-0.535103743,-0.398119425,-0.000910267,0.398746682,0.536707761
rho.bIS[Sand Waves x Waves Molokai],-0.561648672,-0.423561813,-0.023354505,0.387506586,0.527934962
rho.bIS[CCA Waves x Waves Molokai],-0.547017896,-0.404747063,0.001387011,0.406729564,0.54570415
rho.bIS[Depth Waves x Waves Molokai],-0.541254242,-0.404293483,-0.010586548,0.399729372,0.536177478
rho.bIS[Complexity Waves x Waves Molokai],-0.53535065,-0.406596345,-0.035058064,0.336849396,0.477990418
rho.bIS[Water Clarity Waves x Waves Molokai],-0.551197909,-0.412835539,-0.011585746,0.392450493,0.532458497
rho.bIS[SST Waves x Waves Molokai],-0.549795268,-0.413962856,-0.004713713,0.403192174,0.54548627
rho.bIS[Waves Waves x Waves Molokai],-0.547055912,-0.409479202,-0.00495883,0.394848137,0.534179885
rho.bIS[Waves x Waves Waves x Waves Molokai],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Molokai],-0.514868534,-0.373337724,0.023419641,0.419176736,0.555945844
rho.bIS[Intercept Human Density Molokai],-0.455486672,-0.311017427,0.072765859,0.45364432,0.58282142
rho.bIS[Coral Human Density Molokai],-0.547380851,-0.407702659,-0.015086401,0.373326426,0.50800809
rho.bIS[Coral x Coral Human Density Molokai],-0.540442563,-0.401682417,-0.01061991,0.385177031,0.524553013
rho.bIS[Sand Human Density Molokai],-0.559271679,-0.422466678,-0.018382062,0.388650768,0.530450349
rho.bIS[CCA Human Density Molokai],-0.550302306,-0.410940981,-0.009402551,0.382627756,0.524145511
rho.bIS[Depth Human Density Molokai],-0.542500444,-0.400341484,-0.005368317,0.392312058,0.530713561
rho.bIS[Complexity Human Density Molokai],-0.516488681,-0.386253159,-0.019247545,0.353353187,0.490325719
rho.bIS[Water Clarity Human Density Molokai],-0.57871973,-0.442462543,-0.047362432,0.364483767,0.501770793
rho.bIS[SST Human Density Molokai],-0.549729574,-0.409467167,-0.013437688,0.392532251,0.538199766
rho.bIS[Waves Human Density Molokai],-0.511347094,-0.375405649,0.027637738,0.421138767,0.560432887
rho.bIS[Waves x Waves Human Density Molokai],-0.514868534,-0.373337724,0.023419641,0.419176736,0.555945844
rho.bIS[Human Density Human Density Molokai],1,1,1,1,1
rho.bIS[Intercept Intercept Niihau],1,1,1,1,1
rho.bIS[Coral Intercept Niihau],-0.695778116,-0.53291026,0.026913198,0.580992849,0.733785457
rho.bIS[Coral x Coral Intercept Niihau],-0.693220335,-0.531815571,0.02342151,0.585022971,0.734975429
rho.bIS[Sand Intercept Niihau],-0.682336934,-0.524495566,0.022435773,0.560093467,0.708333784
rho.bIS[CCA Intercept Niihau],-0.733478953,-0.589747781,-0.047931114,0.530730664,0.696285891
rho.bIS[Depth Intercept Niihau],-0.725954763,-0.577873028,-0.039823868,0.519135953,0.683280115
rho.bIS[Complexity Intercept Niihau],-0.851830745,-0.765769579,-0.313214378,0.461277415,0.683271624
rho.bIS[Water Clarity Intercept Niihau],-0.835342366,-0.73513199,-0.235137143,0.468933061,0.680558001
rho.bIS[SST Intercept Niihau],-0.726278752,-0.57613225,-0.020553506,0.541722689,0.702887959
rho.bIS[Waves Intercept Niihau],-0.761699157,-0.626093835,-0.101034026,0.50440556,0.683614034
rho.bIS[Waves x Waves Intercept Niihau],-0.72926615,-0.583414194,-0.044275465,0.514014182,0.68631371
rho.bIS[Human Density Intercept Niihau],-0.515232062,-0.327968533,0.214866035,0.669096138,0.788214114
